movie,year,genre,color,language,country,rating,duration,budget
The Spectacular Now,2013,Comedy,Color,English,USA,R,95,2500000
"Lock, Stock and Two Smoking Barrels",1998,Comedy,Color,English,UK,R,120,960000
The Revenant,2015,Adventure,Color,English,USA,R,156,135000000
Billy Elliot,2000,Drama,Color,English,UK,R,110,5000000
The Guard,2011,Comedy,Color,English,Ireland,R,96,6000000
Mean Creek,2004,Crime,Color,English,USA,R,90,500000
The Muppets,2011,Adventure,Color,English,USA,PG,103,45000000
Blue Ruin,2013,Crime,Color,English,USA,R,90,1066167
Sin City,2005,Crime,Black and White,English,USA,R,147,40000000
Tae Guk Gi: The Brotherhood of War,2004,Action,Color,Korean,South Korea,R,148,12800000
The Bourne Identity,2002,Action,Color,English,USA,PG-13,119,60000000
Harry Potter and the Goblet of Fire,2005,Adventure,Color,English,UK,PG-13,157,150000000
Beetlejuice,1988,Comedy,Color,English,USA,PG,92,15000000
The Orphanage,2007,Drama,Color,Spanish,Spain,R,105,3400000
Travelers and Magicians,2003,Adventure,Color,Dzongkha,Australia,,108,1800000
The Proposition,2005,Crime,Color,English,Australia,R,104,2000000
Layer Cake,2004,Crime,Color,English,UK,R,105,4000000
Hustle & Flow,2005,Crime,Color,English,USA,R,116,8000000
Anomalisa,2015,Animation,Color,English,USA,R,90,8000000
Le Havre,2011,Comedy,Color,French,Finland,Not Rated,93,3850000
The Sessions,2012,Biography,Color,English,USA,R,95,1000000
The Gift,2015,Mystery,Color,English,USA,R,108,5000000
The Gift,2015,Mystery,Color,English,USA,R,108,5000000
My Summer of Love,2004,Drama,Color,English,UK,R,86,1700000
Carrie,2013,Drama,Color,English,USA,R,100,30000000
Carrie,2013,Drama,Color,English,USA,R,100,30000000
The Blues Brothers,1980,Action,Color,English,USA,R,148,27000000
Minority Report,2002,Action,Color,English,USA,PG-13,145,102000000
Training Day,2001,Crime,Color,English,USA,R,122,45000000
Inside Man,2006,Crime,Color,English,USA,R,129,45000000
The Others,2001,Fantasy,Color,English,USA,PG-13,101,17000000
The Emperor's New Groove,2000,Adventure,Color,English,USA,G,78,100000000
Galaxy Quest,1999,Adventure,Color,English,USA,PG,102,45000000
Crazy Heart,2009,Drama,Color,English,USA,R,112,7000000
Beasts of the Southern Wild,2012,Drama,Color,English,USA,PG-13,93,1800000
Planet of the Apes,2001,Action,Color,English,USA,PG-13,119,100000000
Planet of the Apes,2001,Action,Color,English,USA,PG-13,119,100000000
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Action,Color,English,USA,PG-13,143,140000000
Donnie Darko,2001,Drama,Color,English,USA,R,133,4500000
Ed Wood,1994,Biography,Black and White,English,USA,R,127,18000000
Crash,2004,Crime,Color,English,Germany,R,115,6500000
Crash,2004,Crime,Color,English,Germany,R,115,6500000
American Gangster,2007,Biography,Color,English,USA,R,176,100000000
The Thin Red Line,1998,Drama,Color,English,USA,R,215,52000000
House of Sand and Fog,2003,Drama,Color,English,USA,R,126,15000000
Thank You for Smoking,2005,Comedy,Color,English,USA,R,92,6500000
The Last Temptation of Christ,1988,Drama,Color,English,USA,R,164,7000000
Still Alice,2014,Drama,Color,English,USA,PG-13,101,5000000
Notes on a Scandal,2006,Crime,Color,English,UK,R,92,15000000
Blue Jasmine,2013,Drama,Color,English,USA,PG-13,98,18000000
Shattered Glass,2003,Drama,Color,English,USA,PG-13,99,6000000
Of Gods and Men,2010,Drama,Color,French,France,PG-13,122,4000000
Beginners,2010,Comedy,Color,English,USA,R,105,3200000
Dave Chappelle's Block Party,2005,Comedy,Color,English,USA,R,100,3000000
Get Shorty,1995,Comedy,Color,English,USA,R,105,30250000
Little Shop of Horrors,1986,Comedy,Color,English,USA,PG-13,102,25000000
Black Hawk Down,2001,Drama,Color,English,USA,R,152,92000000
A Very Long Engagement,2004,Drama,Color,French,France,R,133,47000000
The Hurricane,1999,Biography,Black and White,English,USA,R,146,38000000
Jackie Brown,1997,Crime,Color,English,USA,R,154,12000000
Buffalo '66,1998,Comedy,Color,English,USA,R,110,1500000
10 Cloverfield Lane,2016,Drama,Color,English,USA,PG-13,104,15000000
Eve's Bayou,1997,Drama,Color,English,USA,R,109,6000000
Frozen River,2008,Crime,Color,English,USA,R,97,1000000
Enough Said,2013,Comedy,Color,English,USA,PG-13,93,8000000
The Kids Are All Right,2010,Comedy,Color,English,USA,R,106,3500000
The Italian Job,2003,Action,Color,English,USA,PG-13,111,60000000
Meet the Parents,2000,Comedy,Color,English,USA,PG-13,108,55000000
Knocked Up,2007,Comedy,Color,English,USA,R,133,30000000
X-Men: First Class,2011,Action,Color,English,USA,PG-13,132,160000000
Finding Neverland,2004,Biography,Color,English,USA,PG,101,25000000
Titanic,1997,Drama,Color,English,USA,PG-13,194,200000000
25th Hour,2002,Drama,Color,English,USA,R,108,15000000
The Fisher King,1991,Comedy,Color,English,USA,R,137,24000000
Beyond the Mat,1999,Biography,Color,English,USA,R,108,500000
Open Range,2003,Drama,Color,English,USA,R,139,22000000
The Conjuring,2013,Horror,Color,English,USA,R,112,20000000
Pi,1998,Drama,Black and White,English,USA,R,84,60000
The Spanish Prisoner,1997,Drama,Color,English,USA,PG,110,10000000
Erin Brockovich,2000,Biography,Color,English,USA,R,131,52000000
Winnie the Pooh,2011,Adventure,Color,English,USA,G,63,30000000
Another Year,2010,Comedy,Color,English,UK,PG-13,129,10000000
To Die For,1995,Comedy,Color,English,USA,R,106,20000000
End of Watch,2012,Crime,Color,English,USA,R,109,7000000
The Impossible,2012,Drama,Color,English,Spain,PG-13,114,45000000
Scott Pilgrim vs. the World,2010,Action,Color,English,USA,PG-13,112,60000000
A History of Violence,2005,Crime,Color,English,USA,R,96,32000000
Elizabeth,1998,Biography,Color,English,UK,R,124,25000000
Wonder Boys,2000,Comedy,Color,English,USA,R,107,55000000
Lilo & Stitch,2002,Adventure,Color,English,USA,PG,85,80000000
School of Rock,2003,Comedy,Color,English,USA,PG-13,108,35000000
Oliver Twist,2005,Crime,Color,English,UK,PG-13,130,50000000
Babe,1995,Comedy,Color,English,Australia,G,91,30000000
Boogie Nights,1997,Drama,Color,English,USA,R,155,15000000
"O Brother, Where Art Thou?",2000,Adventure,Color,English,UK,PG-13,107,26000000
Stardust,2007,Adventure,Color,English,UK,PG-13,127,70000000
21 Grams,2003,Drama,Color,English,USA,R,124,20000000
Moulin Rouge!,2001,Drama,Black and White,English,USA,PG-13,127,52500000
Miracle,2004,Biography,Color,English,USA,PG,135,28000000
The Constant Gardener,2005,Drama,Color,English,UK,R,129,15000000
My Cousin Vinny,1992,Comedy,Color,English,USA,R,120,11000000
Bound,1996,Crime,Color,English,USA,R,109,4500000
Waking Ned Devine,1998,Comedy,Color,English,UK,PG,91,3000000
Michael Clayton,2007,Crime,Color,English,USA,R,119,25000000
Dope,2015,Comedy,Color,English,USA,R,103,7000000
In the Company of Men,1997,Comedy,Color,English,Canada,R,97,25000
Shrek 2,2004,Adventure,Color,English,USA,PG,93,150000000
A Bug's Life,1998,Adventure,Color,English,USA,G,95,120000000
Snowpiercer,2013,Action,Color,English,South Korea,R,126,39200000
That Thing You Do!,1996,Comedy,Color,English,USA,PG,149,26000000
Samsara,2011,Documentary,Color,None,USA,PG-13,102,4000000
The Hangover,2009,Comedy,Color,English,USA,R,108,35000000
Black Book,2006,Drama,Color,Dutch,Netherlands,R,145,21000000
The Theory of Everything,2014,Biography,Color,English,UK,PG-13,123,15000000
Match Point,2005,Drama,Color,English,UK,R,119,15000000
Munich,2005,Drama,Color,English,France,R,163,70000000
Whale Rider,2002,Drama,Color,English,New Zealand,PG-13,101,6000000
Lars and the Real Girl,2007,Comedy,Color,English,USA,PG-13,106,12000000
About Schmidt,2002,Comedy,Color,English,USA,R,125,30000000
The Descent,2005,Adventure,Color,English,UK,R,100,3500000
Grease,1978,Musical,Color,English,USA,PG-13,110,6000000
Caramel,2007,Comedy,Color,Arabic,France,PG,95,1300000
Time Bandits,1981,Adventure,Color,English,UK,PG,103,5000000
RoboCop,2014,Action,Color,English,USA,PG-13,117,100000000
RoboCop,2014,Action,Color,English,USA,PG-13,117,100000000
Cast Away,2000,Adventure,Color,English,USA,PG-13,143,90000000
Philadelphia,1993,Drama,Color,English,USA,PG-13,125,26000000
The Hunt for Red October,1990,Action,Color,English,USA,PG,135,30000000
The Illusionist,2006,Drama,Color,English,USA,PG-13,110,16000000
The Illusionist,2006,Drama,Color,English,USA,PG-13,110,16000000
"Good Morning, Vietnam",1987,Biography,Color,English,USA,R,121,13000000
Pale Rider,1985,Western,Color,English,USA,R,115,6900000
Narc,2002,Crime,Color,English,USA,R,105,7500000
Thirteen Conversations About One Thing,2001,Drama,Color,English,USA,R,104,4500000
Pollock,2000,Biography,Color,English,USA,R,122,6000000
It Follows,2014,Horror,Color,English,USA,R,100,2000000
The Diary of a Teenage Girl,2015,Drama,Color,English,USA,R,102,2000000
Big Fish,2003,Adventure,Color,English,USA,PG-13,125,70000000
Despicable Me,2010,Animation,Color,English,USA,PG,87,69000000
A Few Good Men,1992,Drama,Color,English,USA,R,138,40000000
I Served the King of England,2006,Comedy,Color,Czech,Czech Republic,R,113,84450000
Rescue Dawn,2006,Adventure,Color,English,USA,PG-13,120,10000000
The Messenger,2009,Drama,Color,English,USA,R,105,6500000
Bottle Rocket,1996,Comedy,Color,English,USA,R,91,7000000
The World's End,2013,Action,Color,English,UK,R,109,20000000
The Color of Money,1986,Drama,Color,English,USA,R,119,13800000
The Wolf of Wall Street,2013,Biography,Color,English,USA,R,240,100000000
Dancer in the Dark,2000,Crime,Color,English,Denmark,R,140,12800000
Stranger Than Fiction,2006,Comedy,Color,English,USA,PG-13,113,38000000
Elling,2001,Comedy,Color,Norwegian,Norway,R,89,15500000
The Painted Veil,2006,Drama,Color,Mandarin,China,PG-13,125,19400000
Ant-Man,2015,Action,Color,English,USA,PG-13,117,130000000
Blue Valentine,2010,Drama,Color,English,USA,R,112,3500000
Spider-Man,2002,Action,Color,English,USA,PG-13,121,139000000
Green Room,2015,Crime,Color,English,USA,R,95,5000000
The Cabin in the Woods,2012,Fantasy,Color,English,USA,R,95,30000000
The Host,2006,Comedy,Color,Korean,South Korea,R,110,12215500000
Safe,2012,Action,Color,English,USA,R,94,30000000
The Help,2011,Drama,Color,English,USA,PG-13,146,25000000
The Fault in Our Stars,2014,Drama,Color,English,USA,PG-13,133,12000000
The Count of Monte Cristo,2002,Action,Color,English,UK,PG-13,131,35000000
Dark City,1998,Action,Color,English,Australia,R,111,27000000
Harry Potter and the Half-Blood Prince,2009,Adventure,Color,English,UK,PG,153,250000000
Crimson Tide,1995,Action,Color,English,USA,R,123,53000000
Punch-Drunk Love,2002,Comedy,Color,English,USA,R,95,25000000
Aberdeen,2000,Drama,Color,English,UK,,106,6500000
21 Jump Street,2012,Action,Color,English,USA,R,109,42000000
Pieces of April,2003,Comedy,Color,English,USA,PG-13,80,300000
ParaNorman,2012,Adventure,Color,English,USA,PG,92,60000000
Safety Not Guaranteed,2012,Comedy,Color,English,USA,R,86,750000
Office Space,1999,Comedy,Color,English,USA,R,89,10000000
Little Children,2006,Drama,Color,English,USA,R,137,26000000
National Lampoon's Vacation,1983,Adventure,Color,English,USA,R,98,15000000
Me and You and Everyone We Know,2005,Comedy,Color,English,USA,R,91,2000000
Beverly Hills Cop,1984,Action,Color,English,USA,R,105,14000000
Thirteen,2003,Drama,Color,English,USA,R,100,1500000
Kick-Ass,2010,Action,Color,English,UK,R,117,30000000
The Machinist,2004,Drama,Color,English,Spain,R,94,5000000
The Hammer,2007,Comedy,Color,English,USA,R,88,850000
Escape from New York,1981,Action,Color,English,UK,R,106,6000000
Slacker,1991,Comedy,Black and White,English,USA,R,100,23000
Mr. Turner,2014,Biography,Color,English,UK,R,150,8200000
Blood Diamond,2006,Adventure,Color,English,Germany,R,143,100000000
My Name Is Khan,2010,Adventure,Color,Hindi,India,PG-13,128,12000000
The Game,1997,Drama,Color,English,USA,R,129,50000000
Master and Commander: The Far Side of the World,2003,Action,Color,English,USA,PG-13,138,150000000
Super Size Me,2004,Comedy,Color,English,USA,PG,100,65000
Born on the Fourth of July,1989,Biography,Color,English,USA,R,145,14000000
22 Jump Street,2014,Action,Color,English,USA,R,112,50000000
My Own Private Idaho,1991,Drama,Color,English,USA,R,104,2500000
Superman II,1980,Action,Color,English,USA,PG,116,54000000
The Muppet Christmas Carol,1992,Comedy,Color,English,USA,G,89,12000000
City Island,2009,Comedy,Color,English,USA,PG-13,104,6000000
A League of Their Own,1992,Comedy,Black and White,English,USA,PG,128,40000000
Steve Jobs,2015,Biography,Color,English,UK,R,122,30000000
Arthur Christmas,2011,Adventure,Color,English,UK,PG,97,100000000
He Got Game,1998,Drama,Color,English,USA,R,136,25000000
V for Vendetta,2005,Action,Color,English,USA,R,132,54000000
The Hobbit: The Desolation of Smaug,2013,Adventure,Color,English,USA,PG-13,186,225000000
All or Nothing,2002,Drama,Color,English,UK,R,121,9000000
Dawn of the Dead,2004,Action,Color,English,USA,R,110,26000000
Begin Again,2013,Drama,Color,English,USA,R,104,8000000
Dawn of the Dead,2004,Action,Color,English,USA,R,110,26000000
Monster,2003,Biography,Color,English,USA,R,109,4500000
The Peanuts Movie,2015,Adventure,Color,English,USA,G,88,99000000
Scream,1996,Horror,Color,English,USA,R,103,15000000
Bad Santa,2003,Comedy,Color,English,USA,R,98,18000000
Wild,2014,Adventure,Color,English,USA,R,115,15000000
Dressed to Kill,1980,Mystery,Color,English,USA,X,104,6500000
Rabbit Hole,2010,Drama,Color,English,USA,PG-13,91,5000000
Bolt,2008,Adventure,Color,English,USA,PG,96,150000000
Elf,2003,Comedy,Color,English,USA,PG,97,33000000
Shadow of the Vampire,2000,Drama,Black and White,English,UK,R,92,8000000
Drag Me to Hell,2009,Horror,Color,English,USA,PG-13,99,30000000
The Conjuring 2,2016,Horror,Color,English,USA,R,134,40000000
Rise of the Planet of the Apes,2011,Action,Color,English,USA,PG-13,105,93000000
The Great Debaters,2007,Biography,Color,English,USA,PG-13,126,15000000
American Psycho,2000,Crime,Color,English,USA,R,102,7000000
Antwone Fisher,2002,Biography,Color,English,USA,PG-13,117,12500000
The Virgin Suicides,1999,Drama,Color,English,USA,R,90,6000000
Chariots of Fire,1981,Biography,Color,English,UK,PG,125,5500000
The Rainmaker,1997,Crime,Color,English,USA,PG-13,135,40000000
El Mariachi,1992,Action,Color,Spanish,USA,R,81,7000
Harry Potter and the Sorcerer's Stone,2001,Adventure,Color,English,UK,PG,159,125000000
Total Recall,1990,Action,Color,English,USA,R,113,65000000
Total Recall,1990,Action,Color,English,USA,R,113,65000000
Doubt,2008,Drama,Color,English,USA,PG-13,104,20000000
X-Men,2000,Action,Color,English,USA,PG-13,104,75000000
Rango,2011,Adventure,Color,English,USA,PG,107,135000000
The Limey,1999,Crime,Color,English,USA,R,89,9000000
Margin Call,2011,Biography,Color,English,USA,R,107,3500000
Waitress,2007,Comedy,Color,English,USA,PG-13,108,2000000
Clear and Present Danger,1994,Action,Color,English,USA,PG-13,141,62000000
Bridesmaids,2011,Comedy,Color,English,USA,R,131,32500000
Saving Mr. Banks,2013,Biography,Color,English,USA,PG-13,125,35000000
Thirteen Days,2000,Drama,Color,English,USA,PG-13,145,80000000
Sunshine,2007,Adventure,Color,English,UK,R,107,26000000
Frequency,2000,Crime,Color,English,USA,PG-13,118,31000000
The Place Beyond the Pines,2012,Crime,Color,English,USA,R,140,15000000
Smoke Signals,1998,Comedy,Color,English,Canada,PG-13,89,2000000
Wag the Dog,1997,Comedy,Color,English,USA,R,97,15000000
All Is Lost,2013,Action,Color,English,USA,PG-13,106,9000000
Remember the Titans,2000,Biography,Color,English,USA,PG,120,30000000
Predator,1987,Action,Color,English,USA,R,107,15000000
Harry Potter and the Order of the Phoenix,2007,Adventure,Color,English,UK,PG-13,138,150000000
Gangs of New York,2002,Crime,Color,English,USA,R,216,100000000
The Walk,2015,Adventure,Color,English,USA,PG,123,35000000
Transamerica,2005,Adventure,Color,English,USA,R,103,1000000
Frailty,2001,Crime,Color,English,USA,R,100,11000000
Live Free or Die Hard,2007,Action,Color,English,USA,PG-13,129,110000000
Anastasia,1997,Adventure,Color,English,USA,G,94,50000000
Side Effects,2013,Crime,Color,English,USA,R,106,30000000
Quinceañera,2006,Drama,Color,Spanish,USA,R,90,400000
Side Effects,2013,Crime,Color,English,USA,R,106,30000000
Wayne's World,1992,Comedy,Color,English,USA,PG-13,94,20000000
A Most Violent Year,2014,Action,Color,English,USA,R,125,20000000
Breakdown,1997,Action,Color,English,USA,R,93,36000000
Crooklyn,1994,Comedy,Color,English,USA,PG-13,115,14000000
Clueless,1995,Comedy,Color,English,USA,PG-13,97,12000000
Bridget Jones's Diary,2001,Comedy,Color,English,UK,R,97,26000000
Attack the Block,2011,Action,Color,English,UK,R,88,13000000
She's Gotta Have It,1986,Comedy,Black and White,English,USA,R,88,175000
Magnolia,1999,Drama,Color,English,USA,R,188,37000000
Shame,2011,Drama,Color,English,UK,NC-17,101,6500000
Kung Fu Panda 3,2016,Action,Color,English,USA,PG,95,145000000
The Ghost Writer,2010,Mystery,Color,English,France,PG-13,128,45000000
Gremlins,1984,Comedy,Color,English,USA,PG,106,11000000
The Princess and the Frog,2009,Animation,Color,English,USA,G,97,105000000
"I Love You, Man",2009,Comedy,Color,English,USA,R,105,40000000
The Dangerous Lives of Altar Boys,2002,Comedy,Color,English,USA,R,104,12000000
Harold & Kumar Go to White Castle,2004,Adventure,Color,English,USA,R,88,9000000
Easy A,2010,Comedy,Color,English,USA,PG-13,92,8000000
The Rookie,2002,Drama,Color,English,USA,G,127,20000000
Jesus' Son,1999,Drama,Color,English,USA,R,107,2500000
The American President,1995,Comedy,Color,English,USA,PG-13,114,62000000
Bernie,2011,Comedy,Color,English,USA,PG-13,99,5000000
Our Brand Is Crisis,2015,Comedy,Color,English,USA,R,107,28000000
The Host,2013,Action,Color,English,USA,PG-13,125,40000000
Indiana Jones and the Temple of Doom,1984,Action,Color,English,USA,PG,118,28000000
